application_id,Interview Taken on,Status,event_name,Department,Post Name,Offered Salary
709095,2014-06-20 13:39:00,Hired,Male,Operations Department,i5,40025
468968,2014-06-20 11:40:00,Rejected,Male,Service Department,c5,44445
278514,2014-06-20 05:52:00,Hired,Male,Sales Department,i5,57390
647156,2014-06-21 16:34:00,Rejected,Don? want to say,Operations Department,c5,90879
219236,2014-06-21 14:25:00,Rejected,Don? want to say,Marketing Department,c9,28592
951001,2014-06-22 09:07:00,Hired,Female,Service Department,c-10,85827
139588,2014-06-22 12:41:00,Rejected,Male,Service Department,c5,86287
763361,2014-06-22 02:38:00,Hired,Male,Operations Department,c5,37485
151914,2014-06-22 02:39:00,Rejected,Don? want to say,Operations Department,c5,71079
813774,2014-06-22 02:40:00,Rejected,Don? want to say,Operations Department,c5,89547
787490,2014-06-22 14:55:00,Rejected,Male,Operations Department,c-10,42500
507412,2014-06-22 14:56:00,Rejected,Male,Operations Department,c-10,81722
190392,2014-06-22 14:59:00,Hired,Female,Operations Department,c-10,40902
529792,2014-06-22 15:00:00,Rejected,Female,Operations Department,c-10,89323
661229,2014-07-10 17:09:00,Hired,Male,Operations Department,c-10,27817
48507,2014-06-22 09:11:00,Rejected,Male,Service Department,c9,93685
90943,2014-06-23 21:11:00,Hired,Male,Operations Department,i7,24329
397684,2014-06-23 16:41:00,Rejected,Male,Operations Department,i7,98488
860109,2014-06-23 16:22:00,Rejected,Male,Service Department,c9,80153
124098,2014-06-23 16:23:00,Hired,Male,Service Department,c9,99950
26091,2014-06-23 17:43:00,Rejected,Male,Sales Department,c-10,58760
849322,2014-06-23 08:58:00,Rejected,Male,Operations Department,c9,92747
842644,2014-06-23 15:57:00,Rejected,Male,Production Department,i7,45000
500389,2014-06-23 10:49:00,Rejected,Male,Operations Department,i6,21609
887205,2014-06-23 10:14:00,Rejected,Male,Sales Department,i5,69826
724771,2014-06-23 10:14:00,Rejected,Male,Sales Department,i5,66193
202953,2014-06-24 21:24:00,Hired,Male,Service Department,i5,56772
746731,2014-06-24 18:05:00,Rejected,Male,Operations Department,c9,28392
39116,2014-06-24 00:33:00,Rejected,Male,Operations Department,b9,58099
832026,2014-06-24 07:17:00,Rejected,Female,Finance Department,c9,64733
103409,2014-06-24 19:13:00,Rejected,Female,Service Department,i1,84778
842023,2014-06-25 11:25:00,Rejected,Male,Service Department,c9,57572
273935,2014-06-25 11:27:00,Hired,Female,Service Department,c9,71034
930428,2014-06-25 11:55:00,Rejected,Male,Service Department,c8,79329
820245,2014-06-25 12:20:00,Hired,Female,General Management,c9,36480
213385,2014-06-25 12:20:00,Rejected,Female,General Management,c9,77882
797233,2014-07-18 17:26:00,Hired,Don? want to say,Operations Department,c5,45473
205409,2014-06-25 19:58:00,Rejected,Female,Service Department,i7,88469
926369,2014-06-26 09:39:00,Hired,Female,Operations Department,i7,72641
409635,2014-06-26 18:13:00,Hired,Male,Service Department,b9,36612
669926,2014-06-26 10:44:00,Hired,Female,Service Department,b9,65268
99798,2014-06-26 10:44:00,Hired,Female,Service Department,b9,98297
218937,2014-07-04 07:37:00,Rejected,Don? want to say,Sales Department,b9,55512
692071,2014-06-26 08:19:00,Rejected,Male,Sales Department,c-10,31271
958561,2014-06-26 16:47:00,Hired,Male,Operations Department,i6,42656
796498,2014-06-26 11:59:00,Rejected,Male,Operations Department,i1,82745
167582,2014-06-26 09:02:00,Rejected,Male,Purchase Department,i7,97823
170195,2014-06-26 09:04:00,Rejected,Male,Purchase Department,i7,75871
106736,2014-07-11 10:44:00,Rejected,Female,Operations Department,i7,47122
575292,2014-07-03 16:50:00,Hired,Female,Finance Department,c9,66536
910150,2014-06-27 13:51:00,Rejected,Male,Operations Department,c5,51779
499010,2014-06-27 13:55:00,Hired,Male,Operations Department,c5,60429
777478,2014-06-30 09:51:00,Hired,Female,Operations Department,c5,30070
926942,2014-06-30 09:54:00,Rejected,Male,Operations Department,c5,62255
728782,2014-06-27 05:19:00,Rejected,Male,Service Department,c-10,95458
605607,2014-06-27 05:22:00,Hired,Male,Service Department,c-10,42248
118021,2014-06-27 18:02:00,Rejected,Male,Service Department,b9,66336
865873,2014-06-27 18:04:00,Hired,Female,Service Department,b9,76666
95500,2014-06-27 15:51:00,Rejected,Male,Sales Department,c9,28931
405195,2014-06-27 14:12:00,Rejected,Male,Sales Department,c-10,26238
86468,2014-06-27 10:25:00,Rejected,Male,Operations Department,c-10,71021
760150,2014-06-27 02:57:00,Rejected,Male,Operations Department,i5,54810
879614,2014-06-27 02:58:00,Rejected,Female,Operations Department,i5,38722
388194,2014-06-28 15:42:00,Rejected,Male,Purchase Department,i5,61652
981989,2014-06-28 00:06:00,Rejected,Male,Service Department,i5,84733
224545,2014-06-28 13:43:00,Rejected,Female,Sales Department,i5,69498
94365,2014-06-28 16:30:00,Rejected,Male,Operations Department,c8,48728
165194,2014-06-28 16:31:00,Hired,Male,Operations Department,c8,39800
102178,2014-06-28 16:32:00,Rejected,Male,Operations Department,c8,86589
790311,2014-06-28 07:12:00,Rejected,Male,Sales Department,c9,21392
147125,2014-06-29 00:36:00,Rejected,Male,Operations Department,c5,53789
819071,2014-06-29 00:37:00,Rejected,Male,Operations Department,c5,93280
524867,2014-06-29 12:38:00,Rejected,Male,Service Department,i7,83659
326373,2014-06-29 12:39:00,Hired,Male,Service Department,i7,72303
405282,2014-07-08 08:03:00,Hired,Female,General Management,i7,40537
686874,2014-06-30 16:38:00,Rejected,Male,Service Department,i5,76824
568925,2014-06-30 18:53:00,Rejected,Male,Marketing Department,i6,38429
293063,2014-06-30 14:40:00,Rejected,Female,Sales Department,i5,72632
113826,2014-06-30 14:46:00,Hired,Male,Sales Department,i5,53852
196727,2014-06-30 07:14:00,Hired,Female,Purchase Department,i6,70369
818735,2014-06-30 07:16:00,Rejected,Male,Purchase Department,i6,74961
612260,2014-07-01 14:30:00,Rejected,Female,Production Department,c5,33821
330494,2014-07-01 12:46:00,Rejected,Male,Operations Department,c5,52362
126343,2014-07-01 15:09:00,Rejected,Male,Service Department,c-10,47976
23469,2014-07-14 18:36:00,Rejected,Male,Sales Department,c9,31246
497220,2014-07-01 18:45:00,Hired,Male,Operations Department,i1,53229
138200,2014-07-01 16:27:00,Rejected,Male,Sales Department,i6,59446
489004,2014-07-01 16:30:00,Hired,Female,Sales Department,i6,40641
474738,2014-07-01 16:33:00,Hired,Male,Sales Department,i6,59726
767146,2014-07-01 01:39:00,Rejected,Female,Service Department,i1,95355
778898,2014-07-01 09:46:00,Rejected,Male,Service Department,c9,29566
408232,2014-07-01 18:30:00,Rejected,Male,Service Department,i5,21305
820647,2014-07-04 15:39:00,Hired,Male,Service Department,c-10,91084
940730,2014-07-04 15:40:00,Rejected,Male,Service Department,c-10,93487
661566,2014-07-04 15:43:00,Hired,Female,Service Department,c-10,40463
777656,2014-07-01 14:49:00,Rejected,Male,Operations Department,i1,90379
639198,2014-07-23 16:00:00,Hired,Female,Operations Department,c5,97563
891161,2014-07-02 23:00:00,Hired,Male,Operations Department,c9,94163
401929,2014-07-02 10:57:00,Hired,Female,Operations Department,c9,57358
518050,2014-07-02 02:11:00,Rejected,Male,Sales Department,c5,47754
257932,2014-07-02 06:12:00,Hired,Female,Sales Department,b9,22978
123836,2014-07-02 12:05:00,Rejected,Female,Finance Department,c5,77828
736754,2014-07-03 18:01:00,Hired,Male,Purchase Department,i7,71443
870269,2014-07-03 09:12:00,Rejected,Male,Operations Department,i5,21542
593675,2014-07-03 09:12:00,Hired,Male,Operations Department,i5,30565
257346,2014-07-03 18:40:00,Rejected,Male,Operations Department,c9,51074
767725,2014-07-03 18:43:00,Hired,Female,Operations Department,c9,69889
449755,2014-07-16 12:29:00,Rejected,Female,Operations Department,c9,65247
322174,2014-07-16 12:29:00,Hired,Male,Operations Department,c9,67722
622008,2014-07-10 08:03:00,Rejected,Male,Operations Department,c9,68417
644076,2014-07-10 08:07:00,Hired,Male,Operations Department,c9,41975
612651,2014-07-03 07:23:00,Rejected,Male,Service Department,c8,42315
801096,2014-07-03 15:59:00,Hired,Female,Finance Department,i5,95379
46893,2014-07-04 09:17:00,Rejected,Male,Sales Department,i7,92525
779410,2014-07-04 03:57:00,Rejected,Male,Sales Department,c5,94544
754754,2014-07-04 04:00:00,Hired,Male,Sales Department,c5,48838
251737,2014-07-04 18:17:00,Rejected,Male,Operations Department,c5,94390
413637,2014-07-04 18:18:00,Rejected,Male,Operations Department,c5,36198
642052,2014-07-04 18:25:00,Hired,Female,Operations Department,c5,84258
48899,2014-07-04 18:27:00,Rejected,Male,Operations Department,c5,80594
943501,2014-07-04 16:36:00,Rejected,Male,Production Department,c9,88876
983194,2014-07-04 16:37:00,Hired,Male,Production Department,c9,37268
515701,2014-07-04 16:38:00,Rejected,Male,Production Department,c9,31190
903278,2014-07-04 08:47:00,Rejected,Female,Service Department,i5,77813
333940,2014-07-04 08:47:00,Hired,Don? want to say,Service Department,i5,83932
417031,2014-07-04 18:03:00,Rejected,Female,Service Department,i6,34639
93833,2014-07-04 18:04:00,Hired,Don? want to say,Service Department,i6,40933
676366,2014-07-05 08:41:00,Rejected,Male,Operations Department,i5,21508
433088,2014-07-05 08:45:00,Hired,Male,Operations Department,i5,67181
440851,2014-07-06 05:35:00,Rejected,Male,Operations Department,i7,48518
351047,2014-08-12 22:33:00,Rejected,Male,Operations Department,c8,80717
605824,2014-07-06 18:50:00,Rejected,Male,Service Department,b9,64125
556389,2014-07-07 22:53:00,Rejected,Male,Operations Department,i6,26122
991784,2014-07-07 14:18:00,Rejected,Male,Operations Department,i5,48322
715088,2014-07-07 02:01:00,Hired,Female,Finance Department,b9,38478
342655,2014-07-07 02:01:00,Hired,Female,Finance Department,b9,63538
138814,2014-07-07 07:30:00,Hired,Male,Operations Department,c9,89383
529405,2014-07-07 13:43:00,Rejected,Male,Sales Department,c9,39401
648961,2014-07-07 15:15:00,Rejected,Male,Operations Department,c-10,44749
134062,2014-07-07 15:19:00,Rejected,Female,Operations Department,c-10,85011
262036,2014-07-07 15:20:00,Rejected,Female,Operations Department,c-10,26029
609084,2014-07-08 09:02:00,Rejected,Male,Operations Department,c9,74420
130175,2014-07-08 14:15:00,Rejected,Male,Sales Department,c5,58107
584172,2014-07-08 14:16:00,Rejected,Male,Sales Department,c5,45147
144246,2014-07-08 14:17:00,Hired,Male,Sales Department,c5,64474
938043,2014-07-08 14:20:00,Rejected,Male,Sales Department,c5,57156
780341,2014-07-08 15:52:00,Rejected,Male,Purchase Department,b9,74883
858680,2014-07-08 15:53:00,Hired,Male,Purchase Department,b9,68010
283658,2014-07-08 13:23:00,Rejected,Female,Finance Department,i5,54286
55307,2014-07-08 13:25:00,Rejected,Female,Finance Department,i5,65095
838936,2014-07-08 13:27:00,Hired,Female,Finance Department,i5,69499
730650,2014-07-08 13:27:00,Rejected,Female,Finance Department,i5,43130
824627,2014-07-18 14:54:00,Hired,Female,Finance Department,i5,90370
304128,2014-07-18 14:54:00,Hired,Female,Finance Department,i5,98926
629045,2014-07-08 07:28:00,Rejected,Male,Service Department,c9,37807
286384,2014-07-08 07:31:00,Rejected,Female,Service Department,c9,87684
220619,2014-07-12 13:41:00,Rejected,Female,Service Department,i6,68181
426255,2014-07-12 13:43:00,Hired,Female,Service Department,i6,95184
14220,2014-07-14 16:43:00,Hired,Male,Service Department,i6,77286
548492,2014-07-08 22:49:00,Rejected,Male,Service Department,i5,92717
42449,2014-07-08 11:49:00,Rejected,Male,Service Department,b9,80398
74289,2014-07-08 14:44:00,Rejected,Male,Sales Department,c-10,29961
131853,2014-07-08 14:45:00,Hired,Male,Sales Department,c-10,75766
991235,2014-07-08 14:46:00,Hired,Female,Sales Department,c-10,65964
554834,2014-07-18 03:23:00,Hired,Male,Sales Department,c-10,23381
756087,2014-07-09 08:31:00,Hired,Male,Service Department,c5,29887
630342,2014-07-09 08:33:00,Rejected,Female,Service Department,c5,40574
317175,2014-07-10 14:04:00,Hired,Female,Operations Department,i6,24948
874702,2014-07-14 18:11:00,Hired,Male,Operations Department,i6,51911
358167,2014-07-09 17:18:00,Rejected,Male,Operations Department,i7,24761
68810,2014-07-09 13:43:00,Hired,Female,Operations Department,c-10,35013
687917,2014-07-09 13:44:00,Rejected,Male,Operations Department,c-10,64003
837553,2014-07-09 13:44:00,Rejected,Female,Operations Department,c-10,36712
896428,2014-07-09 08:33:00,Rejected,Male,Operations Department,i6,32711
955711,2014-07-09 00:16:00,Hired,Female,Operations Department,b9,45758
830372,2014-07-09 00:17:00,Hired,Male,Operations Department,b9,31132
586207,2014-07-10 04:27:00,Hired,Male,Operations Department,i7,46627
21454,2014-07-10 04:26:00,Rejected,Female,Operations Department,i7,73315
892394,2014-07-10 12:56:00,Rejected,Female,Finance Department,i6,56805
255391,2014-07-10 11:42:00,Rejected,Male,Marketing Department,c8,45662
703441,2014-07-10 17:42:00,Hired,Male,Service Department,b9,95033
65852,2014-07-10 17:05:00,Rejected,Male,Operations Department,c9,79285
927997,2014-07-22 08:22:00,Hired,Female,Service Department,i7,22962
327346,2014-07-11 11:35:00,Hired,Female,Operations Department,c5,45686
978658,2014-07-11 12:28:00,Rejected,Male,Service Department,c9,39438
905126,2014-07-11 12:25:00,Rejected,Male,Service Department,i6,30878
80431,2014-07-11 12:26:00,Rejected,Female,Service Department,i6,81586
964456,2014-07-11 13:00:00,Rejected,Female,General Management,i6,75800
416101,2014-07-12 17:26:00,Rejected,Male,Operations Department,i7,38130
503834,2014-07-12 11:17:00,Hired,Male,Operations Department,c9,24170
204766,2014-07-12 13:01:00,Rejected,Male,Service Department,i5,48215
622415,2014-07-13 21:28:00,Hired,Male,Service Department,c9,43799
339815,2014-07-13 17:36:00,Rejected,Male,Service Department,c5,30063
729349,2014-07-13 17:36:00,Rejected,Male,Service Department,c5,55388
434358,2014-07-13 16:12:00,Rejected,Male,Marketing Department,c9,28540
641740,2014-07-14 20:00:00,Rejected,Male,Operations Department,c9,78860
439149,2014-07-14 18:23:00,Rejected,Female,Operations Department,c9,50995
545838,2014-07-14 18:24:00,Hired,Female,Operations Department,c9,87960
276379,2014-07-14 20:08:00,Rejected,Male,Service Department,c-10,49625
977339,2014-07-14 06:50:00,Hired,Female,Service Department,c9,86329
549839,2014-07-14 06:55:00,Hired,Male,Service Department,c9,94873
776820,2014-07-14 11:17:00,Hired,Male,Operations Department,c9,36363
543747,2014-07-14 10:21:00,Rejected,Male,Operations Department,c9,21262
904605,2014-07-14 04:05:00,Rejected,Male,Operations Department,c9,25711
233602,2014-07-14 14:54:00,Rejected,Male,Operations Department,b9,74935
321567,2014-07-15 17:36:00,Hired,Male,Purchase Department,c-10,24135
511167,2014-07-15 15:21:00,Rejected,Male,Operations Department,c9,75650
661288,2014-07-15 07:12:00,Rejected,Male,Sales Department,i7,59757
934807,2014-07-15 17:11:00,Rejected,Female,Service Department,i5,98706
49980,2014-07-15 02:04:00,Rejected,Male,Operations Department,c9,92530
560870,2014-07-16 10:28:00,Hired,Male,Human Resource Department,i5,98195
128021,2014-07-16 17:34:00,Rejected,Female,Operations Department,c-10,94482
678497,2014-07-16 16:18:00,Rejected,Female,Finance Department,c9,27497
568508,2014-07-16 16:19:00,Hired,Female,Finance Department,c9,23885
18213,2014-07-16 16:20:00,Hired,Female,Finance Department,c9,51426
965502,2014-07-16 06:53:00,Rejected,Male,Operations Department,c-10,54903
542141,2014-07-22 21:05:00,Hired,Male,Service Department,i7,90267
620985,2014-07-16 12:06:00,Rejected,Male,Operations Department,i7,28135
902523,2014-07-17 03:52:00,Rejected,Male,Service Department,c5,78567
414795,2014-07-17 13:36:00,Rejected,Male,Sales Department,c5,32517
908749,2014-07-17 13:37:00,Rejected,Male,Sales Department,c5,60926
78350,2014-07-17 18:46:00,Rejected,Male,Production Department,c9,97083
412418,2014-07-17 18:47:00,Rejected,Male,Production Department,c9,48169
857879,2014-07-17 18:48:00,Hired,Male,Production Department,c9,25144
892761,2014-07-17 17:17:00,Rejected,Male,Service Department,c5,25686
735436,2014-07-17 18:29:00,Hired,Female,Service Department,i6,52130
866300,2014-07-17 15:20:00,Rejected,Male,Marketing Department,i7,42009
438195,2014-07-22 19:05:00,Rejected,Female,Sales Department,b9,57891
88234,2014-07-18 14:24:00,Rejected,Male,Marketing Department,i7,51578
385051,2014-07-18 12:47:00,Rejected,Male,Operations Department,i7,42741
322530,2014-07-18 12:47:00,Hired,Male,Operations Department,i7,66589
631387,2014-07-18 12:51:00,Hired,Male,Operations Department,i7,81960
924631,2014-07-22 09:39:00,Hired,Male,Marketing Department,c9,43214
823234,2014-07-22 09:42:00,Rejected,Male,Marketing Department,c9,32078
515022,2014-07-18 14:16:00,Hired,Male,Service Department,i5,42114
868701,2014-07-18 14:19:00,Rejected,Female,Service Department,i5,66602
322926,2014-07-18 11:13:00,Hired,Male,Marketing Department,c-10,91208
232998,2014-07-18 11:13:00,Rejected,Male,Marketing Department,c-10,51895
364042,2014-07-18 15:04:00,Rejected,Male,Operations Department,c9,65858
978447,2014-07-18 15:05:00,Hired,Female,Operations Department,c9,84508
